Date,Time,Event,Duration,Dist by observ.,Total               M.E. rev. ,M.E. mean RPM,M.E. BHP,Dist by engine,Slip,M/E consum.  MT,G/E consum.   MT,Comp.Blr     consum.    MT,F.O. Total consum. Per day   MT,FWG,REV counter,F.O. flowmeter,Mean pitch of propeller,FO serv.tank Temp,FO serv.tank V.C.F.,G/E F.O. Temp,G/E FO V.C.F,HS F.O. Density,ME counter corr.factor,G/E counter corr.factor,AB FO Temp,C.BLR Temp,AB F.O. V.C.F,C.BLR V.C.F,AB counter corr.factor,D.O. density,D.O. temp,D.O. consum. M3,ME cyl oil counter corr.factor,"ME  LO Consump,           L/D","G/E  LO     Consump,      L/D",Engine room    Temp,ME Scav.air Temp,HSFO      LCV,SFOC (ISO),Comp.   BLR   corr.factor,D.O.     VCF,GE flowmeter,AB(1) flowmeter,CBLR flowmeter,Cyl oil flowmeter,LSFO     LCV,LSFO  DENSITY,LSHFO IN USE,LSCO IN USE,BLR on MGO,ME on MGO,ME  Dencity Exchange,Serv.tank  temp.    exchange,AE temp.         exchange,BLR temp   exchange,Other   Lubs,D.O. Blr+ME+AE consum MT,UFS,Day Hours          retard/advan,GE on MGO,AE density  exchange,AB dencity exchenge,Comp.Blr  on DO,CBLR  exchange   density,CBLR     exchange    Temp,Arrival,Cyl.oil  by Counter
12/31/1899,2,01/02/1900,4,5,7,8,9,10,11,,,,,02/26/1900,02/27/1900,02/28/1900,03/01/1900,03/02/1900,03/03/1900,03/04/1900,03/05/1900,03/06/1900,03/07/1900,03/08/1900,03/09/1900,03/10/1900,03/11/1900,03/12/1900,03/13/1900,03/14/1900,03/15/1900,03/16/1900,03/17/1900,03/18/1900,03/19/1900,03/20/1900,03/21/1900,03/22/1900,03/23/1900,03/24/1900,03/25/1900,03/26/1900,03/27/1900,03/28/1900,03/29/1900,90,03/31/1900,92,04/02/1900,94,04/04/1900,96,04/06/1900,98,04/08/1900,100,04/10/1900,102,04/12/1900,104,04/14/1900,04/15/1900,04/16/1900,04/17/1900,04/18/1900,04/19/1900,04/20/1900
04/10/2025,23.3,PORT,11.5,0,0,0,,0,0,0,1.1,0.4,1.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/11/2025,2.3,BoSP,3,0,17220,0,,30.5,0,1.4,0.2,0,1.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/11/2025,12,SEA,9.5,85,66170,116.1,,117,27.4,4.1,0.9,0,5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/11/2025,17,EoSP,5,38,30420,101.4,,53.8,29.4,1.6,0.5,0,2.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/11/2025,20.42,FWE,3.7,0,7990,0,,14.1,0,0.5,0.3,0.2,1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/12/2025,8.48,PORT,12.1,0,0,0,,0,0,0,1.1,0.4,1.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/12/2025,10,BoSP,1.2,0,4780,0,,8.5,0,0.3,0.1,0,0.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/12/2025,12,SEA,2,20,13880,115.7,,24.6,18.7,0.9,0.2,0,1.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/12/2025,22.3,EoSP,10.5,106.8,73150,116.1,,129.4,17.5,4.6,1,0,5.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/13/2025,1.42,FWE,3.2,0,18540,0,,32.8,0,1.4,0.2,0,1.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/13/2025,11.12,PORT,9.5,0,0,0,,0,0,0,0.9,0.4,1.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/13/2025,12,WAY,0.800000000000001,0,1610,0,,2.8,0,0.1,0,0.1,0.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/13/2025,14,BoSP,2,0,15800,0,,27.9,0,1.4,0.1,0,1.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/14/2025,3.3,EoSP,13.5,115.2,94030,116.1,,166.3,30.7,6,1.3,0,7.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/14/2025,6.12,FWE,2.7,0,17220,0,,30.5,0,1.3,0.2,0,1.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/14/2025,12,PORT,5.8,0,0,0,,0,0,0,0.5,0.1,0.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/14/2025,18.24,PORT,6.4,0,0,0,,0,0,0,0.6,0.2,0.8,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/14/2025,20,BoSP,1.6,0,8540,0,,15.1,0,0.5,0.1,0,0.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/15/2025,9,EoSP,13,126,90540,116.1,,160.2,21.3,5.8,1.2,0,7,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/15/2025,12,WAY,3,0,18380,0,,32.5,0,1.2,0.2,0,1.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/15/2025,12.24,FWE,0.4,0,910,0,,1.6,0,0.1,0,0,0.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/16/2025,12,ANCH,23.6,0,0,0,,0,0,0,2.2,0.8,3,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/17/2025,12,ANCH,24,0,0,0,,0,0,0,2.2,0.8,3,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/17/2025,21.3,ANCH,9.5,0,0,0,,0,0,0,0.9,0.3,1.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/18/2025,0.06,FWE,2.6,0,5260,0,,9.3,0,0.2,0.2,0.1,0.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/18/2025,12,PORT,11.9,0,0,0,,0,0,0,1.1,0.4,1.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/18/2025,17.36,PORT,5.6,0,0,0,,0,0,0,0.5,0.1,0.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,0.8,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/18/2025,21,BoSP,3.4,0,22420,0,,39.7,0,1.7,0.2,0,1.9,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0.2,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/19/2025,11.3,EoSP,14.5,124,100940,116,,178.6,30.6,6.4,1.4,0,7.8,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/19/2025,12,WAY,0.499999999999999,0,3340,0,,5.9,0,0.2,0,0,0.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/19/2025,13.42,FWE,1.7,0,8240,0,,14.6,0,0.6,0.1,0.1,0.8,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/20/2025,3,PORT,13.3,0,0,0,,0,0,0,1.3,0.6,1.9,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/20/2025,4.3,BoSP,1.5,0,7420,0,,13.1,0,0.4,0.1,0,0.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/20/2025,12,SEA,7.5,68.5,52140,115.9,,92.2,25.7,3.4,0.7,0,4.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/20/2025,18,EoSP,6,55.9,41900,116.4,,74.1,24.6,2.7,0.6,0,3.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/20/2025,23.18,FWE,5.3,0,22410,0,,39.6,0,1.5,0.4,0.2,2.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0.2,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/21/2025,12,PORT,12.7,0,0,0,,0,0,0,1.2,0.6,1.8,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/22/2025,12,PORT,24,0,0,0,,0,0,0,2.3,1.2,3.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/22/2025,19.06,PORT,7.1,0,0,0,,0,0,0,0.7,0.4,1.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/22/2025,21.3,BoSP,2.4,0,15640,0,,27.7,0,1.2,0.2,0,1.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.04,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/23/2025,12,EoSP,14.5,120.5,101330,116.5,,179.2,32.8,6.4,1.4,0,7.8,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/23/2025,14.3,FWE,2.5,0,12600,0,,22.3,0,0.8,0.2,0,1,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/24/2025,1.42,PORT,11.2,0,0,0,,0,0,0,1.1,0.5,1.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.04,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/24/2025,3,BoSP,1.3,0,5750,0,,10.2,0,0.3,0.1,0,0.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/24/2025,12,SEA,9,83.7,62650,116,,110.8,24.5,4,0.9,0,4.9,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/24/2025,16.3,EoSP,4.5,43.6,31450,116.5,,55.6,21.6,2.2,0.4,0,2.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/24/2025,20.18,FWE,3.8,0,16830,0,,29.8,0,1.1,0.2,0.1,1.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0.2,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/25/2025,12,PORT,15.7,0,0,0,,0,0,0,1.4,0.7,2.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/26/2025,2,PORT,14,0,0,0,,0,0,0,1.4,0.8,2.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/26/2025,5,BoSP,3,0,20850,0,,36.9,0,1.8,0.2,0,2,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0.2,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/26/2025,12,SEA,7,65.4,48710,116,,86.2,24.1,3.2,0.7,0,3.9,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/26/2025,18.3,EoSP,6.5,55.6,45320,116.2,,80.2,30.7,3,0.6,0,3.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/26/2025,21.3,FWE,3,0,13440,0,,23.8,0,0.7,0.2,0,0.9,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/27/2025,11.18,PORT,13.8,0,0,0,,0,0,0,1.4,0.8,2.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/27/2025,12,WAY,0.7,0,3760,0,,6.7,0,0.3,0,0,0.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.04,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/27/2025,12.3,BoSP,0.500000000000001,0,2670,0,,4.7,0,0.3,0,0,0.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.08,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
04/28/2025,1.3,EoSP,13,125.4,90640,116.2,,160.3,21.8,6,1.3,0,7.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.08,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/28/2025,2.48,FWE,1.3,0,4990,0,,8.8,0,0.2,0.1,0,0.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.08,35,35,,0.9849,1,1,32,0.1,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/28/2025,12,ANCH,9.2,0,0,0,,0,0,0,0.9,0.4,1.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.08,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/29/2025,12,ANCH,24,0,0,0,,0,0,0,2.3,1,3.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/30/2025,12,ANCH,24,0,0,0,,0,0,0,2.3,1,3.3,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.08,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/30/2025,14.3,ANCH,2.5,0,0,0,,0,0,0,0.4,0.1,0.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.08,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
04/30/2025,18.18,FWE,3.8,0,16060,0,,28.4,0,1.1,0.4,0.1,1.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1.05,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/01/2025,12,PORT,17.7,0,0,0,,0,0,0,1.5,0.9,2.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,0.85,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/02/2025,12,PORT,24,0,0,0,,0,0,0,2.3,1.1,3.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/02/2025,13,PORT,1,0,0,0,,0,0,0,0.1,0.1,0.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
05/02/2025,15.3,BoSP,2.5,0,16880,0,,29.9,0,1.4,0.3,0,1.7,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
05/03/2025,5.3,EoSP,14,120,97610,116.2,,172.7,30.5,6.3,1.3,0,7.6,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/03/2025,8.06,FWE,2.6,0,12910,0,,22.8,0,0.8,0.2,0,1,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/03/2025,12,PORT,3.9,0,0,0,,0,0,0,0.4,0.1,0.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/03/2025,20,PORT,8,0,0,0,,0,0,0,0.8,0.3,1.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
05/03/2025,21.3,BoSP,1.5,0,6150,0,,10.9,0,0.2,0.2,0,0.4,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,0,1
05/04/2025,11,EoSP,13.5,127.2,94150,116.2,,166.5,23.6,6.2,1.3,0,7.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/04/2025,12,WAY,1,0,5940,0,,10.5,0,0.4,0.1,0,0.5,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/04/2025,14.06,FWE,2.1,0,11490,0,,20.3,0,0.9,0.2,0,1.1,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
05/05/2025,12,PORT,21.9,0,0,0,,0,0,0,2.1,1.1,3.2,4,8,7,3.276,38,0.9827,38,0.9827,,1.05,1,35,35,,0.9849,1,1,32,0,1,0,15,39,43,,,1.05,0.9885,7,7,7,0,41.8,0.92,1,1,0,0,,38,38,,2000,0,1,0,0,,,0,,35,1,1
